energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_album_name,playlist_name,track_id,track_name,release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.50,103.38,0.69,pop,-14.22,0.06,0.80,Amy Winehouse,4,0.033,74,spotify:track:0DMRKqrpd0QO4RWiEdMib0,Back To Black (Deluxe Edition),Soft Pop Hits,0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,6/28/1905,0.0035,0E4xv5gPjykrwBgBZzI8XG,1,9,257187,0.014,0DMRKqrpd0QO4RWiEdMib0,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.59,126.68,0.55,pop,-6.32,0.08,0.44,Dean Lewis,4,0.036,74,spotify:track:3EPXxR3ImUwfayaurPi3cm,Be Alright,Soft Pop Hits,3EPXxR3ImUwfayaurPi3cm,Be Alright,6/29/2018,0.0000,0YZLXTaHLcgl5UdtKDiUXD,1,11,196373,0.697,3EPXxR3ImUwfayaurPi3cm,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.90,74.99,0.52,pop,-5.50,0.25,0.65,BANNERS,4,0.042,74,spotify:track:2f0pn9DkEJwAzXApnFh5cr,Where The Shadow Ends,Soft Pop Hits,2f0pn9DkEJwAzXApnFh5cr,Someone To You,10/4/2019,0.0000,7jPoliCU7TRA13Wro32AOD,1,2,219801,0.005,2f0pn9DkEJwAzXApnFh5cr,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.33,72.02,0.46,pop,-12.60,0.14,0.27,Duncan Laurence,3,0.042,73,spotify:track:1Xi84slp6FryDSCbzq4UCD,Arcade,Soft Pop Hits,1Xi84slp6FryDSCbzq4UCD,Arcade,3/7/2019,0.0010,7BISGeB7QwhqRIadxuLHfG,0,9,183624,0.817,1Xi84slp6FryDSCbzq4UCD,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.71,175.92,0.56,pop,-4.99,0.16,0.33,Rachel Platten,4,0.129,73,spotify:track:37f4ITSlgPX81ad2EvmVQr,Wildfire,Soft Pop Hits,37f4ITSlgPX81ad2EvmVQr,Fight Song,1/1/2016,0.0000,0mFDIOqypzHp6Xd0el1hoT,1,7,204013,0.055,37f4ITSlgPX81ad2EvmVQr,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.80,120.01,0.72,pop,-4.58,0.13,0.59,Katy Perry,4,0.036,73,spotify:track:5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Soft Pop Hits,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,1/1/2010,0.0000,2eQMC9nJE3f3hCNKlYYHL1,1,10,227741,0.016,5jzKL4BDMClWqRguW5qZvh,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.59,113.61,0.49,pop,-6.18,0.09,0.19,P!nk,4,0.051,72,spotify:track:0Qh38w01QRXK6KHIv0e3hb,Beautiful Trauma,Soft Pop Hits,0Qh38w01QRXK6KHIv0e3hb,What About Us,10/13/2017,0.0000,7hwhuEQT4Fp5bzwLlYZtiz,1,1,269600,0.028,0Qh38w01QRXK6KHIv0e3hb,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.71,89.93,0.50,pop,-3.02,0.33,0.42,Imagine Dragons,4,0.034,72,spotify:track:3LlAyCYU26dvFZBDUIMb7a,Night Visions,Soft Pop Hits,3LlAyCYU26dvFZBDUIMb7a,Demons,9/4/2012,0.0003,6htgf3qv7vGcsdxLCDxKp8,1,3,175200,0.190,3LlAyCYU26dvFZBDUIMb7a,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.45,50.83,0.29,pop,-8.09,0.11,0.28,Forest Blakk,4,0.035,72,spotify:track:727Z2S2mtNH46CbP9EWPwY,If You Love Her,Soft Pop Hits,727Z2S2mtNH46CbP9EWPwY,If You Love Her,9/30/2020,0.0000,5hgwPA78vCrhEDaTazNMyR,1,6,217352,0.355,727Z2S2mtNH46CbP9EWPwY,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.42,114.15,0.73,pop,-6.85,0.06,0.46,Julia Michaels,4,0.064,72,spotify:track:7vu0JkJh0ldukEYbTVcqd0,Nervous System,Soft Pop Hits,7vu0JkJh0ldukEYbTVcqd0,Issues,7/28/2017,0.0000,1qyjZGIeeLJlXbYWuoloWj,1,8,176320,0.401,7vu0JkJh0ldukEYbTVcqd0,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.63,147.87,0.49,pop,-6.89,0.09,0.08,Lauren Daigle,4,0.034,72,spotify:track:6Up545NUflOiXo8cEraH49,Look Up Child,Soft Pop Hits,6Up545NUflOiXo8cEraH49,You Say,9/7/2018,0.0000,6pmoTLfsPpn0wisT3YFJSN,1,5,274693,0.682,6Up545NUflOiXo8cEraH49,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.47,75.80,0.46,pop,-10.09,0.11,0.60,"JP Saxe, Julia Michaels",4,0.129,72,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),Soft Pop Hits,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),10/17/2019,0.0000,7BrlhEO8dHiNmU8A1Ep9RZ,1,1,208687,0.866,2kJwzbxV2ppxnQoYw4GLBZ,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.72,79.98,0.51,pop,-5.91,0.06,0.47,Beyoncé,4,0.063,71,spotify:track:4JehYebiI9JE8sR8MisGVb,I AM...SASHA FIERCE,Soft Pop Hits,4JehYebiI9JE8sR8MisGVb,Halo,11/17/2008,0.0000,39P7VD7qlg3Z0ltq60eHp7,0,11,261640,0.272,4JehYebiI9JE8sR8MisGVb,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.64,184.09,0.38,pop,-5.58,0.08,0.74,"fun., Janelle Monáe",4,0.075,71,spotify:track:7a86XRg84qjasly9f6bPSD,Some Nights,Soft Pop Hits,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),2/21/2012,0.0001,7iycyHwOW2plljYIK6I1Zo,1,10,250627,0.020,7a86XRg84qjasly9f6bPSD,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.55,90.04,0.64,pop,-5.42,0.13,0.17,Alicia Keys,4,0.029,71,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,As I Am (Expanded Edition),Soft Pop Hits,6IwKcFdiRQZOWeYNhUiWIv,No One,11/9/2007,0.0000,6KlxyxhXEDo1LdheFulN7h,0,1,253813,0.021,6IwKcFdiRQZOWeYNhUiWIv,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.73,123.28,0.49,pop,-3.30,0.10,0.34,Amy Winehouse,4,0.039,70,spotify:track:30FURVTCpbKyykjSEQzGkH,Back To Black,Soft Pop Hits,30FURVTCpbKyykjSEQzGkH,Back To Black,10/27/2006,0.0000,097eYvf9NKjFnv4xA9s2oV,1,10,240440,0.123,30FURVTCpbKyykjSEQzGkH,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.63,89.99,0.65,pop,-4.64,0.11,0.43,"Dan + Shay, Justin Bieber",4,0.026,70,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Soft Pop Hits,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",10/4/2019,0.0000,4ow6xJwn49gpWz7iHpOzWY,1,10,167693,0.153,2wrJq5XKLnmhRXHIAf9xBa,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.32,118.58,0.40,pop,-7.03,0.30,0.17,Andra Day,4,0.037,70,spotify:track:0tV8pOpiNsKqUys0ilUcXz,Cheers to the Fall,Soft Pop Hits,0tV8pOpiNsKqUys0ilUcXz,Rise Up,8/28/2015,0.0000,6Blubl1glavmervPJa3QVs,1,1,253342,0.805,0tV8pOpiNsKqUys0ilUcXz,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.92,130.01,0.67,pop,-4.65,0.09,0.76,Katy Perry,4,0.035,70,spotify:track:6yARPLK0PV4heEyh7pVMGz,Teenage Dream: The Complete Confection,Soft Pop Hits,6yARPLK0PV4heEyh7pVMGz,Part Of Me,1/1/2012,0.0000,4zLOhyT4XIzyyl7KoSHWcE,1,5,216160,0.000,6yARPLK0PV4heEyh7pVMGz,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.35,74.54,0.35,pop,-6.14,0.12,0.09,Christina Perri,4,0.032,69,spotify:track:0HZhYMZOcUzZKSFwPOti6m,lovestrong.,Soft Pop Hits,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,5/10/2011,0.0000,3XNK8vPk3O1rjhDZyOMJ6n,1,3,246587,0.726,0HZhYMZOcUzZKSFwPOti6m,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.79,117.09,0.40,pop,-2.88,0.07,0.57,Sia,5,0.050,69,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,1000 Forms Of Fear (Deluxe Version),Soft Pop Hits,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,5/4/2015,0.0001,6FdNvoO5sF4EKwCX9je1MH,1,1,216120,0.020,2s1sdSqGcKxpPr5lCl7jAV,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.47,113.81,0.60,pop,-4.95,0.15,0.07,Zoe Wees,4,0.031,69,spotify:track:50Td3qilgs8BLtv8mHyT1t,Control,Soft Pop Hits,50Td3qilgs8BLtv8mHyT1t,Control,3/13/2020,0.0000,4w177LbRYa3z07NifGptFp,1,4,230880,0.643,50Td3qilgs8BLtv8mHyT1t,Soft,audio_features,37i9dQZF1DWTwnEm1IYyoj
0.70,143.99,0.73,pop,-4.17,0.31,0.87,Bruno Mars,4,0.043,89,spotify:track:3w3y8KPTfNeOKPiqUTakBh,Unorthodox Jukebox,Throwback Party,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,12/7/2012,0.0000,58ufpQsJ1DS5kq4hhzQDiI,1,5,233478,0.049,3w3y8KPTfNeOKPiqUTakBh,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.59,186.00,0.68,pop,-7.02,0.14,0.49,"The Weeknd, Daft Punk",4,0.276,87,spotify:track:7MXVkk9YMctZqd1Srtv4MB,Starboy,Throwback Party,7MXVkk9YMctZqd1Srtv4MB,Starboy,11/25/2016,0.0000,2ODvWsOgouMbaA5xf0RkJe,1,7,230453,0.141,7MXVkk9YMctZqd1Srtv4MB,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.67,112.24,0.91,pop,-2.83,0.24,0.66,Eminem,4,0.074,86,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,The Eminem Show,Throwback Party,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,5/26/2002,0.0000,2cWBwpqMsDJC1ZUwz813lo,1,7,290320,0.003,7lQ8MOhq6IN2w8EYcFNSUk,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.65,95.98,0.83,pop,-3.18,0.09,0.93,Ed Sheeran,4,0.080,86,spotify:track:7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),Throwback Party,7qiZfU4dY1lWllzX7mPBI3,Shape of You,3/3/2017,0.0000,3T4tUhGYeRNVUGevb0wThu,0,1,233713,0.581,7qiZfU4dY1lWllzX7mPBI3,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.94,129.02,0.67,pop,-3.21,0.30,0.53,"Pitbull, AFROJACK, Ne-Yo, Nayer",4,0.161,84,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),Throwback Party,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),6/17/2011,0.0000,4rG0MhkU6UojACJxkMHIXB,1,8,252307,0.191,4QNpBfC0zvjKqPJcyqBy9W,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.90,84.41,0.57,pop,-7.64,0.09,0.88,a-ha,4,0.054,84,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Hunting High and Low,Throwback Party,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,6/1/1985,0.0013,1ER3B6zev5JEAaqhnyyfbf,0,6,225280,0.018,2WfaOiMkCvy7F5fcp2zZ8L,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.82,100.02,0.78,pop,-5.89,0.41,0.76,"Shakira, Wyclef Jean",4,0.071,84,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Oral Fixation, Vol. 2 (Expanded Edition)",Throwback Party,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),11/28/2005,0.0000,5ppnlEoj4HdRRdRihnY3jU,0,10,218093,0.284,3ZFTkvIE7kyPt6Nu3PEa7V,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.79,105.02,0.89,pop,-4.70,0.04,0.58,"USHER, Lil Jon, Ludacris",4,0.112,84,spotify:track:5rb9QrpfcKFHM1EUbSIurX,Confessions (Expanded Edition),Throwback Party,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),3/23/2004,0.0000,1RM6MGv6bcl6NrAG8PGoZk,1,2,250373,0.018,5rb9QrpfcKFHM1EUbSIurX,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,128.04,0.58,pop,-3.80,0.26,0.62,WALK THE MOON,4,0.062,83,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,TALKING IS HARD,Throwback Party,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,12/2/2014,0.0000,3mNoFlD1wsoXfkljfFzExT,1,1,199080,0.007,4kbj5MwxO1bq9wjT5g9HaA,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.89,122.51,0.53,pop,-3.76,0.29,0.79,Bon Jovi,4,0.034,83,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Slippery When Wet,Throwback Party,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,8/16/1986,0.0002,0kBfgEilUFCMIQY5IOjG4t,1,0,249293,0.078,37ZJ0p5Jm13JPevGcx4SkF,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.78,124.08,0.53,pop,-5.70,0.16,0.64,Avicii,4,0.052,83,spotify:track:0nrRP2bk19rLc0orkWPQk2,TRUE,Throwback Party,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,1/1/2013,0.0012,2H6i2CrWgXE1HookLu8Au0,1,2,247427,0.004,0nrRP2bk19rLc0orkWPQk2,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,143.04,0.77,pop,-3.91,0.24,0.92,Britney Spears,4,0.114,83,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,In The Zone,Throwback Party,6I9VzXrHxO9rA9A5euc8Ak,Toxic,11/13/2003,0.0250,0z7pVBGOD7HCIB7S8eLkLI,0,5,198800,0.025,6I9VzXrHxO9rA9A5euc8Ak,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.71,125.14,0.69,pop,-7.50,0.12,0.88,"Eurythmics, Annie Lennox, Dave Stewart",4,0.032,83,spotify:track:1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made Of This),Throwback Party,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,1/4/1983,0.0000,5jNDWA19BJbE24x1UUJGRY,0,0,216933,0.225,1TfqLAPs4K3s2rJMoCokcS,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,120.03,0.76,pop,-2.72,0.29,0.71,Kesha,4,0.142,83,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,Animal (Expanded Edition),Throwback Party,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,1/1/2010,0.0000,6fpLLJsDSSAlToEDW2jv4F,0,2,199693,0.099,0HPD5WQqrq7wPWR7P7Dw1i,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.76,99.95,0.66,pop,-3.67,0.30,0.41,Justin Bieber,4,0.045,83,spotify:track:09CtPGIpYB4BrO8qb1RGsF,Purpose (Deluxe),Throwback Party,09CtPGIpYB4BrO8qb1RGsF,Sorry,11/13/2015,0.0000,6Fr2rQkZ383FcMqFyT7yPr,0,0,200787,0.080,09CtPGIpYB4BrO8qb1RGsF,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,100.80,0.54,pop,-6.51,0.79,0.75,ABBA,4,0.043,82,spotify:track:0GjEhVFGZW8afUYGChu3Rr,Arrival,Throwback Party,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,5/29/1905,0.0009,1V6a99EbTTIegOhWoPxYI9,1,9,230400,0.358,0GjEhVFGZW8afUYGChu3Rr,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.82,128.04,0.65,pop,-4.12,0.32,0.42,"Calvin Harris, Ellie Goulding",4,0.039,82,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Motion,Throwback Party,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),10/31/2014,0.0000,48zisMeiXniWLzOQghbPqS,0,2,227267,0.213,7MmG8p0F9N3C4AXdK6o6Eb,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,114.74,0.73,pop,-6.49,0.32,0.77,"Timbaland, Keri Hilson, D.O.E.",4,0.094,82,spotify:track:2bLqfJjuC5syrsgDsZfGmn,Shock Value,Throwback Party,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,1/1/2007,0.7500,4BxB8U8QgpR4UCvJ0moj8Z,1,6,179120,0.181,2bLqfJjuC5syrsgDsZfGmn,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.96,129.99,0.58,pop,-4.09,0.14,0.79,"Pitbull, Kesha",4,0.098,82,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,Global Warming: Meltdown (Deluxe Version),Throwback Party,3cHyrEgdyYRjgJKSOiOtcS,Timber,7/4/1905,0.0000,2F7tejLHzTqFq2XLol9ZGy,1,11,204160,0.030,3cHyrEgdyYRjgJKSOiOtcS,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,125.98,0.53,pop,-5.30,0.25,0.65,Avicii,4,0.043,82,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,The Days / Nights,Throwback Party,0ct6r3EGTcMLPtrXHDvVjc,The Nights,1/1/2014,0.0000,0h2knr6qpiAq0tV5ri5JMF,1,6,176658,0.017,0ct6r3EGTcMLPtrXHDvVjc,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,119.96,0.66,pop,-3.40,0.08,0.65,"USHER, Pitbull",4,0.109,81,spotify:track:4356Typ82hUiFAynbLYbPn,Raymond v Raymond (Expanded Edition),Throwback Party,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),3/30/2010,0.0000,6A1F3Fkq5dYeYYNkXflcTX,0,7,220800,0.034,4356Typ82hUiFAynbLYbPn,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.70,92.96,0.76,pop,-5.75,0.44,0.91,Britney Spears,4,0.031,81,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time (Digital Deluxe Version),Throwback Party,3MjUtNVVq3C8Fn0MP3zhXa,...Baby One More Time,1/12/1999,0.0001,3WNxdumkSMGMJRhEgK80qx,0,0,211067,0.202,3MjUtNVVq3C8Fn0MP3zhXa,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,94.95,0.84,pop,-5.95,0.08,0.61,Outkast,4,0.269,81,spotify:track:0I3q5fE6wg7LIfHGngUTnV,Stankonia,Throwback Party,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,10/31/2000,0.0000,2tm3Ht61kqqRZtIYsBjxEj,0,4,270507,0.143,0I3q5fE6wg7LIfHGngUTnV,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.81,119.00,0.85,pop,-4.62,0.12,0.77,Lady Gaga,4,0.079,81,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,The Fame,Throwback Party,1QV6tiMFM6fSOKOGLMHYYg,Poker Face,1/1/2008,0.0000,1qwlxZTNLe1jq3b0iidlue,1,4,237200,0.119,1QV6tiMFM6fSOKOGLMHYYg,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.80,124.02,0.72,pop,-5.80,0.69,0.72,"Pitbull, Ne-Yo",4,0.058,82,spotify:track:2bJvI42r8EF3wxjOuDav4r,Globalization,Throwback Party,2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,11/21/2014,0.0000,4EUf4YyNjuXypWY6W5wEDm,1,1,229360,0.092,2bJvI42r8EF3wxjOuDav4r,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.86,127.95,0.60,pop,-3.56,0.14,0.74,Calvin Harris,4,0.035,81,spotify:track:6YUTL4dYpB9xZO5qExPf05,Motion,Throwback Party,6YUTL4dYpB9xZO5qExPf05,Summer,10/31/2014,0.0178,48zisMeiXniWLzOQghbPqS,0,4,222533,0.021,6YUTL4dYpB9xZO5qExPf05,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.82,118.82,0.71,pop,-8.82,0.09,0.87,Whitney Houston,4,0.045,81,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,Whitney,Throwback Party,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),6/2/1987,0.0003,5Vdzprr5cOqXQo44eHeV7t,1,1,291293,0.207,2tUBqZG2AbRi7Q0BIrVrEj,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.87,159.81,0.53,pop,-5.09,0.14,0.43,"The Chainsmokers, Daya",4,0.173,80,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Throwback Party,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,2/5/2016,0.0054,2SByipSK8eZ2pasaIwwzhf,1,11,208373,0.156,1i1fxkWeaMmKEB4T7zqbzK,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.84,113.32,0.79,pop,-3.13,0.07,0.38,Britney Spears,4,0.033,80,spotify:track:6ic8OlLUNEATToEFU3xmaH,Blackout,Throwback Party,6ic8OlLUNEATToEFU3xmaH,Gimme More,10/25/2007,0.0007,1ePkYcH5ZQCb1b4tQeiEDj,1,2,251240,0.250,6ic8OlLUNEATToEFU3xmaH,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.80,106.97,0.82,pop,-4.28,0.15,0.63,Bruno Mars,4,0.080,80,spotify:track:6b8Be6ljOzmkOmFslEb23P,24K Magic,Throwback Party,6b8Be6ljOzmkOmFslEb23P,24K Magic,11/17/2016,0.0000,4PgleR09JVnm3zY1fW3XBA,1,1,225983,0.034,6b8Be6ljOzmkOmFslEb23P,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.80,120.37,0.71,pop,-4.90,0.35,0.73,Cyndi Lauper,4,0.033,80,spotify:track:4y1LsJpmMti1PfRQV9AWWe,She's So Unusual,Throwback Party,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,10/14/1983,0.0006,1FvdZ1oizXwF9bxogujoF0,1,6,238267,0.220,4y1LsJpmMti1PfRQV9AWWe,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.83,139.13,0.51,pop,-6.21,0.07,0.77,Bryan Adams,4,0.039,80,spotify:track:0GONea6G2XdnHWjNZd6zt3,Reckless (30th Anniversary / Deluxe Edition),Throwback Party,0GONea6G2XdnHWjNZd6zt3,Summer Of '69,11/5/1984,0.0000,2o2G49EPi4lua5zgxUKhLL,1,2,216053,0.018,0GONea6G2XdnHWjNZd6zt3,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.80,89.99,0.65,pop,-3.29,0.27,0.80,"Gym Class Heroes, Adam Levine",4,0.098,80,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,The Papercut Chronicles II,Throwback Party,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),11/11/2011,0.0000,2mumCpGmuE9iDeOvMx6XrB,1,9,210960,0.032,0qOnSQQF0yzuPWsXrQ9paz,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.58,120.02,0.78,pop,-6.55,0.11,0.66,Carly Rae Jepsen,4,0.041,80,spotify:track:20I6sIOMTCkB6w7ryavxtO,Kiss,Throwback Party,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,1/1/2012,0.0000,6SSSF9Y6MiPdQoxqBptrR2,1,7,193400,0.011,20I6sIOMTCkB6w7ryavxtO,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.88,102.04,0.74,pop,-2.86,0.21,0.46,"Sean Paul, Dua Lipa",4,0.117,80,spotify:track:48QmG1dfvMuYLxMPt7KSRA,Mad Love The Prequel,Throwback Party,48QmG1dfvMuYLxMPt7KSRA,No Lie,6/29/2018,0.0000,5xrOcCoO3jkXRjHQjfESM6,1,7,221176,0.047,48QmG1dfvMuYLxMPt7KSRA,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.79,126.06,0.60,pop,-3.67,0.13,0.30,"David Guetta, Sia",4,0.103,80,spotify:track:0TDLuuLlV54CkRRUOahJb4,Nothing but the Beat (Ultimate Edition),Throwback Party,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),12/7/2012,0.1500,4bTjdxhRRUiWfwj200f9Kl,0,0,245040,0.068,0TDLuuLlV54CkRRUOahJb4,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.58,117.00,0.97,pop,-5.56,0.05,0.96,"Justin Timberlake, Timbaland",4,0.079,80,spotify:track:0O45fw2L5vsWpdsOdXwNAR,FutureSex/LoveSounds,Throwback Party,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),9/12/2006,0.0000,2scB1uhcCI1TSf6b9TCZK3,0,7,242733,0.058,0O45fw2L5vsWpdsOdXwNAR,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.77,127.97,0.74,pop,-6.38,0.51,0.61,Black Eyed Peas,4,0.027,80,spotify:track:4kLLWz7srcuLKA7Et40PQR,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Throwback Party,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,1/1/2009,0.0000,1dgbFU08pXJXZhGPlybdMX,1,0,289133,0.087,4kLLWz7srcuLKA7Et40PQR,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.57,125.02,0.85,pop,-8.12,0.08,0.79,Justin Bieber,4,0.096,79,spotify:track:4B0JvthVoAAuygILe3n4Bs,Purpose (Deluxe),Throwback Party,4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,11/13/2015,0.0014,6Fr2rQkZ383FcMqFyT7yPr,0,5,205680,0.590,4B0JvthVoAAuygILe3n4Bs,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
0.67,122.67,0.83,pop,-5.58,0.05,0.55,Rihanna,4,0.064,79,spotify:track:0ByMNEPAPpOR5H69DVrTNy,Good Girl Gone Bad: Reloaded,Throwback Party,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,6/2/2008,0.0001,3JSWZWeTHF4HDGt5Eozdy7,0,6,267080,0.034,0ByMNEPAPpOR5H69DVrTNy,Throwback,audio_features,37i9dQZF1DX7F6T2n2fegs
